state,year,month,collection_centres,estimated_generation,estimated_collected,collection_percentage,recycling_efficiency_score,growth_rate,demand_level,priority_level
Haryana,2019,6,112,2001.91,425.67,21.26,21.26,4.04,Medium,High
Haryana,2020,6,112,4804.21,1300.34,27.07,27.07,139.98,High,Low
Haryana,2021,6,112,7197.0,2050.48,28.49,28.49,49.81,High,Low
Haryana,2022,6,112,7594.63,2033.78,26.78,26.78,5.52,High,Low
Haryana,2023,6,112,4727.07,1266.77,26.8,26.8,-37.76,High,Low
Haryana,2024,6,112,11182.15,3040.54,27.19,27.19,136.56,High,Low
Haryana,2017,7,112,2993.5,268.34,8.96,8.96,0.0,Medium,High
Haryana,2018,7,112,284.18,55.77,19.62,19.62,-90.51,Low,High
Haryana,2019,7,112,3663.02,795.87,21.73,21.73,1188.98,Medium,Medium
Haryana,2020,7,112,4480.76,1190.91,26.58,26.58,22.32,High,Medium
Haryana,2021,7,112,11464.87,2943.79,25.68,25.68,155.87,High,Medium
Haryana,2022,7,112,7756.61,2006.91,25.87,25.87,-32.34,High,Medium
Haryana,2023,7,112,1910.27,511.9,26.8,26.8,-75.37,Medium,Low
Haryana,2024,7,112,2037.43,570.36,27.99,27.99,6.66,Medium,Low
Haryana,2017,8,112,1429.32,132.98,9.3,9.3,0.0,Medium,High
Haryana,2018,8,112,1023.81,186.65,18.23,18.23,-28.37,Medium,High
Haryana,2019,8,112,4857.55,1028.89,21.18,21.18,374.46,High,High
Haryana,2020,8,112,6195.57,1751.99,28.28,28.28,27.55,High,Low
Haryana,2021,8,112,8224.3,2097.81,25.51,25.51,32.74,High,Medium
Haryana,2022,8,112,4426.96,1109.61,25.06,25.06,-46.17,High,Medium
Haryana,2023,8,112,11496.59,3218.89,28.0,28.0,159.69,High,Low
Haryana,2024,8,112,2669.63,723.72,27.11,27.11,-76.78,Medium,Low
Haryana,2017,9,112,299.09,29.05,9.71,9.71,0.0,Low,High
Haryana,2018,9,112,1550.2,321.81,20.76,20.76,418.31,Medium,High
Haryana,2019,9,112,1485.26,355.83,23.96,23.96,-4.19,Medium,Medium
Haryana,2020,9,112,4405.95,1059.78,24.05,24.05,196.65,High,Medium
Haryana,2021,9,112,1168.83,315.1,26.96,26.96,-73.47,Medium,Low
Haryana,2022,9,112,5077.31,1299.9,25.6,25.6,334.39,High,Medium
Haryana,2023,9,112,2706.95,680.16,25.13,25.13,-46.69,Medium,Medium
Haryana,2024,9,112,8894.35,2363.27,26.57,26.57,228.57,High,Medium
Haryana,2017,10,112,2184.69,214.5,9.82,9.82,0.0,Medium,High
Haryana,2018,10,112,7158.35,1562.25,21.82,21.82,227.66,High,Medium
Haryana,2019,10,112,2969.75,626.64,21.1,21.1,-58.51,Medium,High
Haryana,2020,10,112,10859.04,2915.11,26.84,26.85,265.66,High,Low
Haryana,2021,10,112,5979.92,1545.32,25.84,25.84,-44.93,High,Medium
Haryana,2022,10,112,3303.5,906.48,27.44,27.44,-44.76,Medium,Low
Haryana,2023,10,112,3476.8,923.63,26.57,26.57,5.25,Medium,Medium
Haryana,2024,10,112,6612.35,1646.78,24.9,24.9,90.18,High,Medium
Haryana,2017,11,112,4345.27,400.66,9.22,9.22,0.0,High,High
Haryana,2018,11,112,3101.42,698.22,22.51,22.51,-28.63,Medium,Medium
Haryana,2019,11,112,2138.91,458.43,21.43,21.43,-31.03,Medium,High
Haryana,2020,11,112,6537.24,1584.03,24.23,24.23,205.63,High,Medium
Haryana,2021,11,112,1356.61,354.47,26.13,26.13,-79.25,Medium,Medium
Haryana,2022,11,112,2995.95,871.93,29.1,29.1,120.84,Medium,Low
Haryana,2023,11,112,13039.31,3726.43,28.58,28.58,335.23,High,Low
Haryana,2024,11,112,13906.37,3489.03,25.09,25.09,6.65,High,Medium
Haryana,2017,12,112,2499.11,273.68,10.95,10.95,0.0,Medium,High
Haryana,2018,12,112,471.02,97.72,20.75,20.75,-81.15,Low,High
Haryana,2019,12,112,4144.49,922.99,22.27,22.27,779.9,High,Medium
Haryana,2020,12,112,5644.15,1561.51,27.67,27.67,36.18,High,Low
Haryana,2021,12,112,3149.18,859.28,27.29,27.29,-44.2,Medium,Low
Haryana,2022,12,112,2983.06,826.85,27.72,27.72,-5.28,Medium,Low
Haryana,2023,12,112,9670.94,2404.18,24.86,24.86,224.2,High,Medium
Haryana,2024,12,112,12850.06,3576.9,27.84,27.84,32.87,High,Low
Himachal Pradesh,2017,1,31,376.11,36.95,9.82,9.82,0.0,Low,High
Himachal Pradesh,2018,1,31,1393.3,309.7,22.23,22.23,270.45,Medium,Medium
Himachal Pradesh,2019,1,31,800.91,177.79,22.2,22.2,-42.52,Medium,Medium
Himachal Pradesh,2020,1,31,769.36,190.37,24.74,24.74,-3.94,Medium,Medium
Himachal Pradesh,2021,1,31,2010.96,575.24,28.61,28.61,161.38,Medium,Low
Himachal Pradesh,2022,1,31,1855.15,480.48,25.9,25.9,-7.75,Medium,Medium
Himachal Pradesh,2023,1,31,2972.85,787.23,26.48,26.48,60.25,Medium,Medium
Himachal Pradesh,2024,1,31,2049.36,520.58,25.4,25.4,-31.06,Medium,Medium
Himachal Pradesh,2017,2,31,969.74,93.59,9.65,9.65,0.0,Medium,High
Himachal Pradesh,2018,2,31,356.95,82.63,23.15,23.15,-63.19,Low,Medium
Himachal Pradesh,2019,2,31,1968.24,410.68,20.87,20.87,451.4,Medium,High
Himachal Pradesh,2020,2,31,813.08,194.62,23.94,23.94,-58.69,Medium,Medium
Himachal Pradesh,2021,2,31,923.08,248.24,26.89,26.89,13.53,Medium,Low
Himachal Pradesh,2022,2,31,1153.18,295.16,25.6,25.6,24.93,Medium,Medium
Himachal Pradesh,2023,2,31,2636.69,687.92,26.09,26.09,128.65,Medium,Medium
Himachal Pradesh,2024,2,31,1699.65,466.76,27.46,27.46,-35.54,Medium,Low
Himachal Pradesh,2017,3,31,913.11,91.11,9.98,9.98,0.0,Medium,High
Himachal Pradesh,2018,3,31,455.52,101.44,22.27,22.27,-50.11,Low,Medium
Himachal Pradesh,2019,3,31,720.18,172.69,23.98,23.98,58.1,Medium,Medium
Himachal Pradesh,2020,3,31,821.44,213.55,26.0,26.0,14.06,Medium,Medium
Himachal Pradesh,2021,3,31,2777.15,765.84,27.58,27.58,238.08,Medium,Low
Himachal Pradesh,2022,3,31,1723.15,440.23,25.55,25.55,-37.95,Medium,Medium
Himachal Pradesh,2023,3,31,1904.81,501.34,26.32,26.32,10.54,Medium,Medium
Himachal Pradesh,2024,3,31,3583.09,985.4,27.5,27.5,88.11,Medium,Low
Himachal Pradesh,2017,4,31,370.6,35.46,9.57,9.57,0.0,Low,High
Himachal Pradesh,2018,4,31,77.42,15.85,20.47,20.47,-79.11,Low,High
Himachal Pradesh,2019,4,31,1139.11,255.96,22.47,22.47,1371.34,Medium,Medium
Himachal Pradesh,2020,4,31,916.13,258.67,28.24,28.24,-19.57,Medium,Low
Himachal Pradesh,2021,4,31,1377.27,354.82,25.76,25.76,50.34,Medium,Medium
Himachal Pradesh,2022,4,31,561.8,150.4,26.77,26.77,-59.21,Low,Low
Himachal Pradesh,2023,4,31,2448.93,662.47,27.05,27.05,335.91,Medium,Low
Himachal Pradesh,2024,4,31,3343.69,933.63,27.92,27.92,36.54,Medium,Low
Himachal Pradesh,2017,5,31,572.19,54.51,9.53,9.53,0.0,Low,High
Himachal Pradesh,2018,5,31,507.09,97.03,19.13,19.13,-11.38,Low,High
Himachal Pradesh,2019,5,31,865.63,193.21,22.32,22.32,70.71,Medium,Medium
Himachal Pradesh,2020,5,31,1243.12,322.61,25.95,25.95,43.61,Medium,Medium
Himachal Pradesh,2021,5,31,374.6,98.16,26.2,26.2,-69.87,Low,Medium
Himachal Pradesh,2022,5,31,2594.66,702.85,27.09,27.09,592.65,Medium,Low
Himachal Pradesh,2023,5,31,364.69,96.2,26.38,26.38,-85.94,Low,Medium
Himachal Pradesh,2024,5,31,3840.96,926.51,24.12,24.12,953.21,Medium,Medium
Himachal Pradesh,2017,6,31,393.26,40.66,10.34,10.34,0.0,Low,High
Himachal Pradesh,2018,6,31,556.35,122.71,22.06,22.06,41.47,Low,Medium
Himachal Pradesh,2019,6,31,389.32,91.68,23.55,23.55,-30.02,Low,Medium
Himachal Pradesh,2020,6,31,660.16,175.15,26.53,26.53,69.57,Low,Medium
Himachal Pradesh,2021,6,31,389.14,106.54,27.38,27.38,-41.05,Low,Low
Himachal Pradesh,2022,6,31,4005.0,1062.5,26.53,26.53,929.19,High,Medium
Himachal Pradesh,2023,6,31,481.97,127.81,26.52,26.52,-87.97,Low,Medium
Himachal Pradesh,2024,6,31,886.81,242.2,27.31,27.31,84.0,Medium,Low
Himachal Pradesh,2017,7,31,760.23,73.2,9.63,9.63,0.0,Medium,High
Himachal Pradesh,2018,7,31,1134.51,245.73,21.66,21.66,49.23,Medium,High
Himachal Pradesh,2019,7,31,992.18,228.34,23.01,23.01,-12.55,Medium,Medium
Himachal Pradesh,2020,7,31,403.94,112.84,27.93,27.93,-59.29,Low,Low
Himachal Pradesh,2021,7,31,928.14,262.64,28.3,28.3,129.77,Medium,Low
Himachal Pradesh,2022,7,31,254.75,70.13,27.53,27.53,-72.55,Low,Low
Himachal Pradesh,2023,7,31,433.51,105.49,24.33,24.33,70.17,Low,Medium
Himachal Pradesh,2024,7,31,471.59,131.26,27.83,27.83,8.78,Low,Low
Himachal Pradesh,2017,8,31,102.49,10.33,10.08,10.08,0.0,Low,High
Himachal Pradesh,2018,8,31,1443.39,300.58,20.82,20.82,1308.32,Medium,High
Himachal Pradesh,2019,8,31,233.5,49.66,21.27,21.27,-83.82,Low,High
Himachal Pradesh,2020,8,31,1346.74,344.88,25.61,25.61,476.76,Medium,Medium
Himachal Pradesh,2021,8,31,2470.79,670.58,27.14,27.14,83.46,Medium,Low
Himachal Pradesh,2022,8,31,732.61,197.66,26.98,26.98,-70.35,Medium,Low
Himachal Pradesh,2023,8,31,1220.62,331.13,27.13,27.13,66.61,Medium,Low
Himachal Pradesh,2024,8,31,230.61,60.15,26.09,26.08,-81.11,Low,Medium
Himachal Pradesh,2017,9,31,695.18,66.51,9.57,9.57,0.0,Low,High
Himachal Pradesh,2018,9,31,884.23,177.13,20.03,20.03,27.19,Medium,High
Himachal Pradesh,2019,9,31,712.34,159.98,22.46,22.46,-19.44,Medium,Medium
Himachal Pradesh,2020,9,31,1689.96,486.65,28.8,28.8,137.24,Medium,Low
Himachal Pradesh,2021,9,31,504.47,131.55,26.08,26.08,-70.15,Low,Medium
Himachal Pradesh,2022,9,31,681.5,176.09,25.84,25.84,35.09,Low,Medium
Himachal Pradesh,2023,9,31,2504.36,663.37,26.49,26.49,267.48,Medium,Medium
Himachal Pradesh,2024,9,31,2703.54,700.31,25.9,25.9,7.95,Medium,Medium
Himachal Pradesh,2017,10,31,1255.17,131.57,10.48,10.48,0.0,Medium,High
Himachal Pradesh,2018,10,31,1072.34,226.15,21.09,21.09,-14.57,Medium,High
Himachal Pradesh,2019,10,31,1700.12,376.76,22.16,22.16,58.54,Medium,Medium
Himachal Pradesh,2020,10,31,577.16,165.88,28.74,28.74,-66.05,Low,Low
Himachal Pradesh,2021,10,31,926.49,259.31,27.99,27.99,60.53,Medium,Low
Himachal Pradesh,2022,10,31,1998.87,512.07,25.62,25.62,115.75,Medium,Medium
Himachal Pradesh,2023,10,31,867.06,249.27,28.75,28.75,-56.62,Medium,Low
Himachal Pradesh,2024,10,31,189.27,48.64,25.7,25.7,-78.17,Low,Medium
Himachal Pradesh,2017,11,31,269.7,25.21,9.35,9.35,0.0,Low,High
Himachal Pradesh,2018,11,31,455.24,98.7,21.68,21.68,68.79,Low,Medium
Himachal Pradesh,2019,11,31,817.62,168.2,20.57,20.57,79.6,Medium,High
Himachal Pradesh,2020,11,31,3190.54,828.43,25.97,25.97,290.22,Medium,Medium
Himachal Pradesh,2021,11,31,3327.1,775.74,23.32,23.32,4.28,Medium,Medium
Himachal Pradesh,2022,11,31,1375.01,366.24,26.63,26.64,-58.67,Medium,Medium
Himachal Pradesh,2023,11,31,2741.83,695.25,25.36,25.36,99.4,Medium,Medium
Himachal Pradesh,2024,11,31,1582.51,399.72,25.26,25.26,-42.28,Medium,Medium
Himachal Pradesh,2017,12,31,1143.36,107.23,9.38,9.38,0.0,Medium,High
Himachal Pradesh,2018,12,31,177.77,40.22,22.62,22.62,-84.45,Low,Medium
Himachal Pradesh,2019,12,31,865.91,188.43,21.76,21.76,387.1,Medium,Medium
Himachal Pradesh,2020,12,31,2433.52,617.68,25.38,25.38,181.04,Medium,Medium
Himachal Pradesh,2021,12,31,1667.37,405.57,24.32,24.32,-31.48,Medium,Medium
Himachal Pradesh,2022,12,31,828.79,223.58,26.98,26.98,-50.29,Medium,Low
Himachal Pradesh,2023,12,31,756.12,182.99,24.2,24.2,-8.77,Medium,Medium
Himachal Pradesh,2024,12,31,321.34,88.43,27.52,27.52,-57.5,Low,Low
Jammu and Kashmir,2017,1,50,1370.5,135.62,9.9,9.9,0.0,Medium,High
Jammu and Kashmir,2018,1,50,377.5,77.53,20.54,20.54,-72.46,Low,High
Jammu and Kashmir,2019,1,50,2019.54,440.76,21.82,21.82,434.98,Medium,Medium
Jammu and Kashmir,2020,1,50,540.82,142.57,26.36,26.36,-73.22,Low,Medium
Jammu and Kashmir,2021,1,50,249.67,69.66,27.9,27.9,-53.83,Low,Low
Jammu and Kashmir,2022,1,50,2601.71,648.99,24.94,24.94,942.06,Medium,Medium
Jammu and Kashmir,2023,1,50,2497.59,544.75,21.81,21.81,-4.0,Medium,Medium
Jammu and Kashmir,2024,1,50,1820.47,502.92,27.63,27.63,-27.11,Medium,Low
Jammu and Kashmir,2017,2,50,767.02,74.78,9.75,9.75,0.0,Medium,High
Jammu and Kashmir,2018,2,50,1854.13,398.56,21.5,21.5,141.73,Medium,High
Jammu and Kashmir,2019,2,50,1104.08,229.75,20.81,20.81,-40.45,Medium,High
Jammu and Kashmir,2020,2,50,2624.05,698.09,26.6,26.6,137.67,Medium,Medium
Jammu and Kashmir,2021,2,50,443.27,113.89,25.69,25.69,-83.11,Low,Medium
Jammu and Kashmir,2022,2,50,4778.22,1240.36,25.96,25.96,977.95,High,Medium
Jammu and Kashmir,2023,2,50,4345.17,1224.34,28.18,28.18,-9.06,High,Low
Jammu and Kashmir,2024,2,50,2820.31,747.82,26.52,26.52,-35.09,Medium,Medium
Jammu and Kashmir,2017,3,50,299.45,29.68,9.91,9.91,0.0,Low,High
Jammu and Kashmir,2018,3,50,387.62,74.24,19.15,19.15,29.44,Low,High
Jammu and Kashmir,2019,3,50,2526.83,583.99,23.11,23.11,551.88,Medium,Medium
Jammu and Kashmir,2020,3,50,4100.03,1133.44,27.64,27.64,62.26,High,Low
Jammu and Kashmir,2021,3,50,1041.72,264.18,25.36,25.36,-74.59,Medium,Medium
Jammu and Kashmir,2022,3,50,7189.64,1859.12,25.86,25.86,590.17,High,Medium
Jammu and Kashmir,2023,3,50,7093.28,1911.29,26.95,26.95,-1.34,High,Low
Jammu and Kashmir,2024,3,50,1753.88,429.28,24.48,24.48,-75.27,Medium,Medium
Jammu and Kashmir,2017,4,50,2634.15,266.42,10.11,10.11,0.0,Medium,High
Jammu and Kashmir,2018,4,50,616.16,138.05,22.4,22.4,-76.61,Low,Medium
Jammu and Kashmir,2019,4,50,370.96,90.6,24.42,24.42,-39.79,Low,Medium
Jammu and Kashmir,2020,4,50,2211.84,600.94,27.17,27.17,496.25,Medium,Low
Jammu and Kashmir,2021,4,50,1846.49,490.09,26.54,26.54,-16.52,Medium,Medium
Jammu and Kashmir,2022,4,50,1293.36,343.58,26.57,26.56,-29.96,Medium,Medium
Jammu and Kashmir,2023,4,50,3300.4,827.51,25.07,25.07,155.18,Medium,Medium
Jammu and Kashmir,2024,4,50,2142.6,505.92,23.61,23.61,-35.08,Medium,Medium
Jammu and Kashmir,2017,5,50,1582.12,154.77,9.78,9.78,0.0,Medium,High
Jammu and Kashmir,2018,5,50,997.98,197.48,19.79,19.79,-36.92,Medium,High
Jammu and Kashmir,2019,5,50,1104.5,244.08,22.1,22.1,10.67,Medium,Medium
Jammu and Kashmir,2020,5,50,396.35,104.09,26.26,26.26,-64.11,Low,Medium
Jammu and Kashmir,2021,5,50,2168.13,597.92,27.58,27.58,447.02,Medium,Low
Jammu and Kashmir,2022,5,50,2087.15,568.46,27.24,27.24,-3.74,Medium,Low
Jammu and Kashmir,2023,5,50,527.73,134.98,25.58,25.58,-74.72,Low,Medium
Jammu and Kashmir,2024,5,50,2655.32,670.28,25.24,25.24,403.16,Medium,Medium
Jammu and Kashmir,2017,6,50,244.23,23.63,9.68,9.68,0.0,Low,High
Jammu and Kashmir,2018,6,50,1332.38,307.47,23.08,23.08,445.54,Medium,Medium
Jammu and Kashmir,2019,6,50,373.85,78.11,20.89,20.89,-71.94,Low,High
Jammu and Kashmir,2020,6,50,1298.88,348.63,26.84,26.84,247.43,Medium,Low
Jammu and Kashmir,2021,6,50,1783.38,474.78,26.62,26.62,37.3,Medium,Medium
Jammu and Kashmir,2022,6,50,1666.15,453.62,27.23,27.23,-6.57,Medium,Low
Jammu and Kashmir,2023,6,50,2209.31,531.49,24.06,24.06,32.6,Medium,Medium
Jammu and Kashmir,2024,6,50,976.65,247.96,25.39,25.39,-55.79,Medium,Medium
Jammu and Kashmir,2017,7,50,909.29,83.5,9.18,9.18,0.0,Medium,High
Jammu and Kashmir,2018,7,50,1551.13,327.43,21.11,21.11,70.59,Medium,High
Jammu and Kashmir,2019,7,50,1819.32,367.3,20.19,20.19,17.29,Medium,High
Jammu and Kashmir,2020,7,50,2414.71,656.11,27.17,27.17,32.73,Medium,Low
Jammu and Kashmir,2021,7,50,4192.16,1020.96,24.35,24.35,73.61,High,Medium
Jammu and Kashmir,2022,7,50,2479.58,602.54,24.3,24.3,-40.85,Medium,Medium
Jammu and Kashmir,2023,7,50,1976.58,547.92,27.72,27.72,-20.29,Medium,Low
Jammu and Kashmir,2024,7,50,5011.38,1317.94,26.3,26.3,153.54,High,Medium
Jammu and Kashmir,2017,8,50,1515.46,140.39,9.26,9.26,0.0,Medium,High
Jammu and Kashmir,2018,8,50,1399.49,297.2,21.24,21.24,-7.65,Medium,High
Jammu and Kashmir,2019,8,50,1776.38,393.76,22.17,22.17,26.93,Medium,Medium
Jammu and Kashmir,2020,8,50,1203.27,291.0,24.18,24.18,-32.26,Medium,Medium
Jammu and Kashmir,2021,8,50,5091.33,1292.05,25.38,25.38,323.12,High,Medium
Jammu and Kashmir,2022,8,50,1507.72,423.47,28.09,28.09,-70.39,Medium,Low
Jammu and Kashmir,2023,8,50,4979.15,1393.07,27.98,27.98,230.24,High,Low
Jammu and Kashmir,2024,8,50,242.37,60.53,24.98,24.97,-95.13,Low,Medium
Jammu and Kashmir,2017,9,50,145.79,14.84,10.18,10.18,0.0,Low,High
Jammu and Kashmir,2018,9,50,373.07,77.56,20.79,20.79,155.9,Low,High
Jammu and Kashmir,2019,9,50,2644.44,610.65,23.09,23.09,608.83,Medium,Medium
Jammu and Kashmir,2020,9,50,580.12,160.61,27.69,27.69,-78.06,Low,Low
Jammu and Kashmir,2021,9,50,1288.78,339.48,26.34,26.34,122.16,Medium,Medium
Jammu and Kashmir,2022,9,50,1013.72,273.75,27.0,27.0,-21.34,Medium,Low
Jammu and Kashmir,2023,9,50,1626.55,418.9,25.75,25.75,60.45,Medium,Medium
Jammu and Kashmir,2024,9,50,5576.14,1467.56,26.32,26.32,242.82,High,Medium
Jammu and Kashmir,2017,10,50,1632.52,168.08,10.3,10.3,0.0,Medium,High
Jammu and Kashmir,2018,10,50,2062.9,436.4,21.15,21.15,26.36,Medium,High
Jammu and Kashmir,2019,10,50,858.77,192.4,22.4,22.4,-58.37,Medium,Medium
Jammu and Kashmir,2020,10,50,3342.01,860.21,25.74,25.74,289.16,Medium,Medium
Jammu and Kashmir,2021,10,50,683.48,180.02,26.34,26.34,-79.55,Low,Medium
Jammu and Kashmir,2022,10,50,1294.84,369.21,28.51,28.51,89.45,Medium,Low
Jammu and Kashmir,2023,10,50,882.6,237.08,26.86,26.86,-31.84,Medium,Low
Jammu and Kashmir,2024,10,50,6387.19,1797.7,28.15,28.15,623.68,High,Low
Jammu and Kashmir,2017,11,50,1092.93,103.74,9.49,9.49,0.0,Medium,High
Jammu and Kashmir,2018,11,50,1851.31,425.54,22.99,22.99,69.39,Medium,Medium
Jammu and Kashmir,2019,11,50,3128.75,684.61,21.88,21.88,69.0,Medium,Medium
Jammu and Kashmir,2020,11,50,1162.28,296.43,25.5,25.5,-62.85,Medium,Medium
Jammu and Kashmir,2021,11,50,6115.51,1776.33,29.05,29.05,426.16,High,Low
Jammu and Kashmir,2022,11,50,1137.11,309.98,27.26,27.26,-81.41,Medium,Low
Jammu and Kashmir,2023,11,50,1196.3,308.38,25.78,25.78,5.21,Medium,Medium
Jammu and Kashmir,2024,11,50,1901.34,507.82,26.71,26.71,58.94,Medium,Low
Jammu and Kashmir,2017,12,50,421.29,40.56,9.63,9.63,0.0,Low,High
Jammu and Kashmir,2018,12,50,928.78,174.55,18.79,18.79,120.46,Medium,High
Jammu and Kashmir,2019,12,50,345.25,73.33,21.24,21.24,-62.83,Low,High
Jammu and Kashmir,2020,12,50,4101.7,1016.47,24.78,24.78,1088.04,High,Medium
Jammu and Kashmir,2021,12,50,3606.66,887.48,24.61,24.61,-12.07,Medium,Medium
Jammu and Kashmir,2022,12,50,1603.16,451.08,28.14,28.14,-55.55,Medium,Low
Jammu and Kashmir,2023,12,50,548.31,130.75,23.85,23.85,-65.8,Low,Medium
Jammu and Kashmir,2024,12,50,2425.95,621.06,25.6,25.6,342.44,Medium,Medium
Jharkhand,2017,1,68,1114.53,113.14,10.15,10.15,0.0,Medium,High
Jharkhand,2018,1,68,951.84,185.9,19.53,19.53,-14.6,Medium,High
Jharkhand,2019,1,68,2102.0,492.37,23.42,23.42,120.84,Medium,Medium
Jharkhand,2020,1,68,1070.97,273.88,25.57,25.57,-49.05,Medium,Medium
Jharkhand,2021,1,68,2843.64,744.32,26.17,26.17,165.52,Medium,Medium
Jharkhand,2022,1,68,1715.58,449.86,26.22,26.22,-39.67,Medium,Medium
Jharkhand,2023,1,68,1179.54,324.93,27.55,27.55,-31.25,Medium,Low
Jharkhand,2024,1,68,2935.09,774.02,26.37,26.37,148.83,Medium,Medium
Jharkhand,2017,2,68,964.57,83.61,8.67,8.67,0.0,Medium,High
Jharkhand,2018,2,68,324.72,69.73,21.47,21.47,-66.34,Low,High
Jharkhand,2019,2,68,3687.5,797.24,21.62,21.62,1035.59,Medium,High
Jharkhand,2020,2,68,1185.27,331.17,27.94,27.94,-67.86,Medium,Low
Jharkhand,2021,2,68,5817.92,1363.47,23.44,23.44,390.85,High,Medium
Jharkhand,2022,2,68,2468.06,656.83,26.61,26.61,-57.58,Medium,Medium
Jharkhand,2023,2,68,1277.14,361.65,28.32,28.32,-48.25,Medium,Low
Jharkhand,2024,2,68,1099.7,317.97,28.91,28.91,-13.89,Medium,Low
Jharkhand,2017,3,68,1334.55,125.77,9.42,9.42,0.0,Medium,High
Jharkhand,2018,3,68,1676.03,372.05,22.2,22.2,25.59,Medium,Medium
Jharkhand,2019,3,68,1392.0,323.43,23.24,23.23,-16.95,Medium,Medium
Jharkhand,2020,3,68,7849.9,1942.24,24.74,24.74,463.93,High,Medium
Jharkhand,2021,3,68,2608.49,688.0,26.38,26.38,-66.77,Medium,Medium
Jharkhand,2022,3,68,3892.51,1054.74,27.1,27.1,49.22,Medium,Low
Jharkhand,2023,3,68,1713.26,432.89,25.27,25.27,-55.99,Medium,Medium
Jharkhand,2024,3,68,2152.21,572.48,26.6,26.6,25.62,Medium,Medium
Jharkhand,2017,4,68,1340.66,143.57,10.71,10.71,0.0,Medium,High
Jharkhand,2018,4,68,509.46,110.26,21.64,21.64,-62.0,Low,High
Jharkhand,2019,4,68,4244.88,964.58,22.72,22.72,733.21,High,Medium
Jharkhand,2020,4,68,2196.09,604.42,27.52,27.52,-48.26,Medium,Low
Jharkhand,2021,4,68,4515.16,1312.1,29.06,29.06,105.6,High,Low
Jharkhand,2022,4,68,3530.07,949.28,26.89,26.89,-21.82,Medium,Low
Jharkhand,2023,4,68,6510.45,1547.3,23.77,23.77,84.43,High,Medium
Jharkhand,2024,4,68,5796.71,1519.11,26.21,26.21,-10.96,High,Medium
Jharkhand,2017,5,68,1638.95,157.58,9.61,9.61,0.0,Medium,High
Jharkhand,2018,5,68,1320.18,282.36,21.39,21.39,-19.45,Medium,High
Jharkhand,2019,5,68,537.04,132.1,24.6,24.6,-59.32,Low,Medium
Jharkhand,2020,5,68,1118.1,336.14,30.06,30.06,108.2,Medium,Low
Jharkhand,2021,5,68,2274.4,584.39,25.69,25.69,103.42,Medium,Medium
Jharkhand,2022,5,68,1824.67,486.36,26.65,26.65,-19.77,Medium,Medium
Jharkhand,2023,5,68,3620.9,1015.03,28.03,28.03,98.44,Medium,Low
Jharkhand,2024,5,68,5042.13,1344.14,26.66,26.66,39.25,High,Medium
Jharkhand,2017,6,68,1228.92,114.55,9.32,9.32,0.0,Medium,High
Jharkhand,2018,6,68,2681.67,539.34,20.11,20.11,118.21,Medium,High
Jharkhand,2019,6,68,2192.24,447.77,20.43,20.43,-18.25,Medium,High
Jharkhand,2020,6,68,4596.28,1202.24,26.16,26.16,109.66,High,Medium
Jharkhand,2021,6,68,2970.75,749.01,25.21,25.21,-35.37,Medium,Medium
Jharkhand,2022,6,68,2029.63,510.22,25.14,25.14,-31.68,Medium,Medium
Jharkhand,2023,6,68,2733.04,704.2,25.77,25.77,34.66,Medium,Medium
Jharkhand,2024,6,68,4508.21,1182.1,26.22,26.22,64.95,High,Medium
Jharkhand,2017,7,68,2932.23,287.49,9.8,9.8,0.0,Medium,High
Jharkhand,2018,7,68,2570.66,559.37,21.76,21.76,-12.33,Medium,Medium
Jharkhand,2019,7,68,870.51,204.1,23.45,23.45,-66.14,Medium,Medium
Jharkhand,2020,7,68,2253.29,592.9,26.31,26.31,158.85,Medium,Medium
Jharkhand,2021,7,68,1696.87,452.28,26.65,26.65,-24.69,Medium,Medium
Jharkhand,2022,7,68,4291.92,1064.86,24.81,24.81,152.93,High,Medium
Jharkhand,2023,7,68,3271.17,790.53,24.17,24.17,-23.78,Medium,Medium
Jharkhand,2024,7,68,333.23,83.87,25.17,25.17,-89.81,Low,Medium
Jharkhand,2017,8,68,596.74,65.2,10.93,10.93,0.0,Low,High
Jharkhand,2018,8,68,1303.55,269.78,20.7,20.7,118.45,Medium,High
Jharkhand,2019,8,68,673.34,157.03,23.32,23.32,-48.35,Low,Medium
Jharkhand,2020,8,68,2389.78,681.26,28.51,28.51,254.91,Medium,Low
Jharkhand,2021,8,68,1241.27,329.85,26.57,26.57,-48.06,Medium,Medium
Jharkhand,2022,8,68,1797.45,466.72,25.97,25.97,44.81,Medium,Medium
Jharkhand,2023,8,68,16444.76,4452.29,27.07,27.07,814.89,High,Low
Jharkhand,2024,8,68,4543.16,1240.99,27.32,27.32,-72.37,High,Low
Jharkhand,2017,9,68,1773.47,159.53,9.0,9.0,0.0,Medium,High
Jharkhand,2018,9,68,374.18,71.67,19.15,19.15,-78.9,Low,High
Jharkhand,2019,9,68,5921.29,1242.5,20.98,20.98,1482.47,High,High
Jharkhand,2020,9,68,3596.22,911.28,25.34,25.34,-39.27,Medium,Medium
Jharkhand,2021,9,68,5965.39,1653.95,27.73,27.73,65.88,High,Low
Jharkhand,2022,9,68,2197.34,587.41,26.73,26.73,-63.17,Medium,Low
Jharkhand,2023,9,68,2295.76,641.56,27.95,27.95,4.48,Medium,Low
Jharkhand,2024,9,68,2426.3,643.74,26.53,26.53,5.69,Medium,Medium
